"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","datasets","ligand.logFC","ligand.pct.1","ligand.pct.2","ligand.pvalues","receptor.logFC","receptor.pct.1","receptor.pct.2","receptor.pvalues"
"Sertoli","Sertoli","COL6A6","ITGA9_ITGB1",0.00306978582556382,0,"COL6A6_ITGA9_ITGB1","COL6A6 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.11278194018877,38.513576128255,57.8252216392256,7.50528820990023e-99,-0.314417229167801,25.8734130293763,56.6084675230686,0
"Sertoli","SSC","LAMA3","ITGA9_ITGB1",0.00118615309059705,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.98092660673656,64.1414141414141,96.8065858512756,0,0.146248529994838,37.1069182389937,26.9549763033175,4.50752038493358e-07
"Sertoli","Sertoli","LAMA3","ITGA9_ITGB1",0.010419617572637,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.98092660673656,64.1414141414141,96.8065858512756,0,-0.314417229167801,25.8734130293763,56.6084675230686,0
"SSC","Sertoli","LAMC1","ITGA9_ITGB1",0.000527734223204842,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.100017303439131,44.6540880503145,49.7037914691943,0.0052880629255752,-0.314417229167801,25.8734130293763,56.6084675230686,0
"Sertoli","Sertoli","LAMC1","ITGA9_ITGB1",0.00260989593724533,0,"LAMC1_ITGA9_ITGB1","LAMC1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512","healthy",-0.13433711477421,34.1627281994254,58.0423376153429,8.6880280001187e-187,-0.314417229167801,25.8734130293763,56.6084675230686,0
"Sertoli","Sertoli","COL4A3","ITGA10_ITGB1",0.000255992084778436,0,"COL4A3_ITGA10_ITGB1","COL4A3 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.478183342009992,5.82429802613289,44.8887280622399,0,-0.443932263394553,37.1837642479844,75.2216392256197,0
"Sertoli","Sertoli","COL4A4","ITGA10_ITGB1",0.000103734082249641,0,"COL4A4_ITGA10_ITGB1","COL4A4 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.210382085827076,4.06357149476416,30.1248416862674,0,-0.443932263394553,37.1837642479844,75.2216392256197,0
"SSC","Sertoli","COL4A5","ITGA10_ITGB1",4.37549937081667e-05,0,"COL4A5_ITGA10_ITGB1","COL4A5 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.0684509519006368,35.7232704402516,40.6398104265403,0.0146517497153351,-0.443932263394553,37.1837642479844,75.2216392256197,0
"Sertoli","Sertoli","COL6A6","ITGA10_ITGB1",0.000335996199300442,0,"COL6A6_ITGA10_ITGB1","COL6A6 - (ITGA10+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512","healthy",-0.11278194018877,38.513576128255,57.8252216392256,7.50528820990023e-99,-0.443932263394553,37.1837642479844,75.2216392256197,0
"Sertoli","SSC","TNN","ITGAV_ITGB3",7.58475321750531e-05,0,"TNN_ITGAV_ITGB3","TNN - (ITGAV+ITGB3)","TENASCIN","ECM-Receptor","KEGG: hsa04512","healthy",-0.117273298974453,19.5301640255769,39.686991134431,1.15611161996511e-276,0.0577313949919948,24.0251572327044,19.9052132701422,0.000841584739795815
