"","ACTIVIN","Adenosine","ADGRA","ADGRB","ADGRG","ADGRL","AGRN","Androstenedione","ANGPT","ANGPTL","ApoA","APP","BMP","CADM","CD200","CD39","CD45","CD46","CD6","CD99","CDH","CDH5","Cholesterol","CLDN","CNTN","COLLAGEN","DESMOSOME","DHEA","DHT","EDA","EGF","EPHA","EPHB","Estradiol","FGF","FLRT","FN1","GAP","GAS","Glutamate","HGF","HSPG","IGF","IL1","JAM","KIT","LAMININ","LIFR","MPZ","NCAM","ncWNT","NECTIN","NEGR","Netrin","NGL","NOTCH","NPNT","NRG","NRXN","NT","OCLN","PCDH","PDGF","PECAM1","PECAM2","PROS","Prostaglandin","PSAP","PTN","PTPR","PTPRM","RA","RELN","SEMA3","SEMA4","SEMA5","SEMA6","SEMA7","SLIT","TENASCIN","Testosterone","TGFb","THBS","TULP","UNC5","VCAM","VEGF","VISFATIN","VWF"
"GAP",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.1832092377267e-13,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,1.66190446414875e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.63132622583902e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.35453141534937e-17,5.3714805341368e-18,1.2108684966806e-17,4.31907948965857e-08,8.32143436566841e-16,5.3714805341368e-18,1.11560626785615e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.01755463415149e-05,0.000636087632426328,1.32410642060041e-14,5.27377462607413e-06,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.000445244880952494,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.45694491931741e-17,5.3714805341368e-18,2.62838884218944e-16,5.3714805341368e-18,5.3714805341368e-18,9.56114163168348e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.72652444812489e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.99470857284037e-15,5.3714805341368e-18,6.6246190222963e-06,6.6674718314111e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.00637476890234502,5.3714805341368e-18,5.3714805341368e-18,1.86985655590683e-16,5.3714805341368e-18,5.3714805341368e-18,0.0166480732474134,7.69187378113489e-08,0.589686243616453,9.06784962009111e-18,2.40553623757122e-08,5.3714805341368e-18,2.45180135248786e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.8550393303088e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"GAS",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.87355915217242e-14,5.3714805341368e-18,0.103244510147344,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.56914042745561e-17,4.55216046606957e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,0.726744083261468,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.35762800777658e-13,5.3714805341368e-18,5.3714805341368e-18,7.20672254252067e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,2.96895378676045e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.55417693648544e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,2.14778672175655e-06,5.3714805341368e-18,5.3714805341368e-18,9.56086599007261e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,1.92268443344179e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"Glutamate",9.3200970534999e-14,5.3714805341368e-18,5.10498133499387e-06,5.3714805341368e-18,0.699029377952719,5.3714805341368e-18,3.46389700712749e-07,5.3714805341368e-18,0.0306679922494735,4.33644926042872e-13,2.31267703038568e-08,2.80663307796114e-12,8.07803588588195e-18,7.30850410351833e-15,5.3714805341368e-18,5.3714805341368e-18,4.32931821650265e-17,1.861908771005e-15,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,1.89711001816074e-08,5.3714805341368e-18,3.33454196265537e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,1.07880511484604e-17,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,2.45180135248786e-15,0.523003863580356,5.3714805341368e-18,4.67849198830387e-13,5.3714805341368e-18,0.103949780193408,0.0259874057847019,5.3714805341368e-18,3.18717018026883e-14,5.29303456501538e-17,5.3714805341368e-18,5.3714805341368e-18,1.02420352662956e-16,5.3714805341368e-18,4.99486698676202e-17,5.97363998364172e-05,1.98007923546106e-17,5.3714805341368e-18,5.3714805341368e-18,1.56930704885946e-17,5.3714805341368e-18,5.3714805341368e-18,3.90118149511754e-16,6.61645529090463e-18,5.62930628044811e-18,5.3714805341368e-18,0.0125064662918998,3.05348203881873e-15,5.3714805341368e-18,8.38750344074673e-17,1.82902664086243e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0235708375711683,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.31599034668572e-15,5.3714805341368e-18,4.48920099346006e-08,7.98933996048631e-08,1.43965415465178e-17
"HGF",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.21124375176653e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.34523368585354e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,5.8337093574151e-14,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.07880511484604e-17,NA,5.3714805341368e-18,5.3714805341368e-18,4.35413101755424e-12,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.87149204699319e-13,5.3714805341368e-18,6.25801570632609e-11,5.3714805341368e-18,2.78538814293434e-11,5.3714805341368e-18,5.3714805341368e-18,0.75256471202051,5.3714805341368e-18,5.3714805341368e-18,2.49580138801963e-17,9.4301282104474e-10,2.42377440720089e-17,5.3714805341368e-18,5.3714805341368e-18,6.61645529090463e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,0.911723616302223
"HSPG",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.64378363942378e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.955246264398791,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.70472658332622e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.12335010286678e-07,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.52421796708431e-17,5.97953373662235e-11,5.3714805341368e-18,2.96895378676045e-17,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.3611820344234e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.171163299191563,3.65474404459155e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"IGF",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.06385266980561e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.40001118319082e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.72052657106605e-17,5.3714805341368e-18,1.04799295962548e-17,4.12674217037247e-15,3.50286970354179e-15,5.3714805341368e-18,8.62722070997466e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.45383736746517e-11,0.634883542890362,2.57691139660294e-14,0.0137736597016827,5.3714805341368e-18,5.3714805341368e-18,0.000445244880952494,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.6538704671983e-16,5.3714805341368e-18,8.55391085761235e-16,5.3714805341368e-18,5.3714805341368e-18,1.2388116796937e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.17179752267075e-12,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.81961179043531e-18,5.3714805341368e-18,1.71572028009061e-12,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.780901361720128,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,5.3714805341368e-18,0.0962203298350388,0.00484447892701927,0.00516320543253455,1.40001118319082e-17,9.28391587688472e-06,5.3714805341368e-18,5.11642251015781e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.16600572047673e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"IL1",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.4191084658662e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.62722070997466e-17,5.3714805341368e-18,5.3714805341368e-18,7.41482236838171e-18,2.02205224871732e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.77501384870303e-18,4.35413101755424e-12,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,5.3714805341368e-18,3.7345056238408e-14,5.3714805341368e-18,1.10980480011119e-17,5.3714805341368e-18,6.44313419611251e-18,2.59688240446538e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.262172660461458,0.0517700987348095,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.55047224541322e-11
"JAM",8.14173566700204e-15,5.3714805341368e-18,7.92518955953919e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.04397721438761e-12,5.3714805341368e-18,5.3714805341368e-18,6.64962293721266e-14,2.48048758131049e-13,5.3714805341368e-18,5.3714805341368e-18,0.00255504051335301,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.22879372028387e-13,5.3714805341368e-18,5.3714805341368e-18,8.85067086843812e-14,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.45180135248786e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.92844944668488e-18,5.3714805341368e-18,1.19412502054079e-15,5.3714805341368e-18,7.00212777280674e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.58343312065143e-12,7.29670509725053e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.09393896599754e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.33495356881977e-18,5.3714805341368e-18,5.3714805341368e-18,1.67419299732725e-12,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.365956050915e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"KIT",9.60367766486886e-18,5.3714805341368e-18,1.36101800145847e-17,5.3714805341368e-18,2.65270136900271e-08,5.3714805341368e-18,8.80642345291087e-11,5.3714805341368e-18,9.60367766486886e-18,1.10980480011119e-17,1.55455154331312e-12,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.24710568849177e-08,5.3714805341368e-18,5.3714805341368e-18,3.2037986398369e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.523003863580356,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.92844944668488e-18,NA,5.3714805341368e-18,1.61469715004828e-17,5.3714805341368e-18,3.59857190804352e-15,2.64378363942378e-17,5.3714805341368e-18,5.3714805341368e-18,7.00211925535336e-13,6.80769537176024e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.07230227182281e-05,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.05348203881873e-15,5.3714805341368e-18,5.3714805341368e-18,2.80663307796114e-12,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.09393896599754e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.88743547656665e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"LAMININ",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.62930628044811e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.000703260428062063,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0521731759433309,5.3714805341368e-18,0.0288668167928852,5.3714805341368e-18,0.249309769638026,5.3714805341368e-18,0.117725230335623,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.48134022406213e-17,3.11288939767659e-16,3.15666227908427e-05,2.74011569555145e-12,5.3714805341368e-18,5.3714805341368e-18,4.45694491931741e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.6538704671983e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,NA,5.3714805341368e-18,0.385482212369468,5.3714805341368e-18,5.3714805341368e-18,0.0007119638606863,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.000982427155777112,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,6.61645529090463e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.6538704671983e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.86054725517998e-16,1.43481337110153e-14,2.8021533766264e-17,0.0493537916839016,1.06126384160042e-11,5.3714805341368e-18,0.000281136649481852,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.726744083261468,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"LIFR",2.65270136900271e-08,5.3714805341368e-18,5.11642251015781e-14,5.3714805341368e-18,7.00212777280674e-18,5.3714805341368e-18,6.51754792308493e-09,5.3714805341368e-18,6.61645529090463e-18,0.0109106538246537,7.27530381193379e-10,5.3714805341368e-18,5.3714805341368e-18,8.22931000030521e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.82894838017501e-09,5.3714805341368e-18,5.3714805341368e-18,1.07975268674866e-10,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.67849198830387e-13,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.19412502054079e-15,1.61469715004828e-17,5.3714805341368e-18,NA,5.3714805341368e-18,4.72052657106605e-17,6.61645529090463e-18,5.3714805341368e-18,5.3887032033284e-18,6.99340799460154e-08,0.0172805507327741,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.55740598431384e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,9.67314542953448e-17,5.3714805341368e-18,5.3714805341368e-18,3.04267520729041e-08,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.20672254252067e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.4182779979366e-09,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18
"MPZ",5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0119171764837048,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.218332402073812,5.3714805341368e-18,0.15361583892411,6.0939749679077e-18,0.0269183625961171,5.3714805341368e-18,0.699029377952719,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3887032033284e-18,1.3648978811507e-16,1.17727125253526e-05,5.04698635234481e-13,5.3714805341368e-18,5.3714805341368e-18,2.62838884218944e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.55391085761235e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.385482212369468,5.3714805341368e-18,NA,5.3714805341368e-18,5.3714805341368e-18,2.44017178185713e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.000462766820088368,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.07803588588195e-18,5.3887032033284e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.32143436566841e-16,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.53255205468106e-17,2.31781209470765e-14,9.39907189083207e-17,0.0685318167483096,1.62531748195749e-11,5.3714805341368e-18,7.11063809692047e-05,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.379935713019029,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"NCAM",1.28377884562579e-17,5.3714805341368e-18,1.3729842745079e-15,5.3714805341368e-18,1.17596127561008e-17,5.3714805341368e-18,2.84628691211592e-09,5.3714805341368e-18,1.2108684966806e-17,2.09720165312598e-17,2.3666329245219e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,4.47888939673223e-06,5.3714805341368e-18,5.3714805341368e-18,0.00464280643184059,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.103949780193408,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.00212777280674e-18,3.59857190804352e-15,5.3714805341368e-18,4.72052657106605e-17,5.3714805341368e-18,NA,6.61645529090463e-18,5.3714805341368e-18,5.3714805341368e-18,3.09374697783286e-10,1.43965415465178e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,6.84116977297481e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,8.60911471994923e-07,5.3714805341368e-18,5.3714805341368e-18,1.54402667053713e-09,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.33454196265537e-17,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,1.84367433129273e-06,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18
"ncWNT",5.62930628044811e-18,5.3714805341368e-18,8.32168935987523e-18,5.3714805341368e-18,7.73955049950946e-13,5.3714805341368e-18,5.11642251015781e-14,5.3714805341368e-18,0.505332441018103,5.62930628044811e-18,1.41146672048715e-15,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,7.76964563666651e-14,5.3714805341368e-18,5.3714805341368e-18,2.10557708083847e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.5112193311429e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.0259874057847019,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,2.64378363942378e-17,5.3714805341368e-18,6.61645529090463e-18,5.3714805341368e-18,6.61645529090463e-18,NA,5.3714805341368e-18,5.3714805341368e-18,1.71721061477143e-16,5.62930628044811e-18,5.3714805341368e-18,5.3887032033284e-18,5.3714805341368e-18,0.0174384844676138,6.40017494778086e-11,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,3.29383586395905e-16,5.92844944668488e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,0.71679216119351,5.3714805341368e-18,5.3714805341368e-18,5.3714805341368e-18,5.53597007293223e-14,5.3714805341368e-18,1.36101800145847e-17,3.11288939767659e-16,5.3714805341368e-18
