"","ACTIVIN","Adenosine","ADGRA","ADGRB","ADGRG","ADGRL","AGRN","Androstenedione","ANGPT","ANGPTL","ApoA","APP","BMP","CADM","CD200","CD39","CD45","CD46","CD6","CD99","CDH","CDH5","Cholesterol","CLDN","CNTN","COLLAGEN","DESMOSOME","DHEA","DHT","EDA","EGF","EPHA","EPHB","Estradiol","FGF","FLRT","FN1","GAP","GAS","Glutamate","HGF","HSPG","IGF","IL1","JAM","KIT","LAMININ","LIFR","MPZ","NCAM","ncWNT","NECTIN","NEGR","Netrin","NGL","NOTCH","NPNT","NRG","NRXN","NT","OCLN","PCDH","PDGF","PECAM1","PECAM2","PROS","Prostaglandin","PSAP","PTN","PTPR","PTPRM","RA","RELN","SEMA3","SEMA4","SEMA5","SEMA6","SEMA7","SLIT","TENASCIN","Testosterone","TGFb","THBS","TULP","UNC5","VCAM","VEGF","VISFATIN","VWF"
"HGF",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.85058646747035e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.21297756505333e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.60075532902844e-18,3.95591160889952e-18,3.95591160889952e-18,5.14397303655627e-14,4.60075532902844e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,8.64752108146507e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.91382563375662e-12,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.24625910940479e-13,3.95591160889952e-18,5.68750712431423e-11,3.95591160889952e-18,2.52221306303503e-11,3.95591160889952e-18,3.95591160889952e-18,0.750450766200228,3.95591160889952e-18,3.95591160889952e-18,2.04966732989559e-17,8.66435171123333e-10,1.98989650642259e-17,3.95591160889952e-18,3.95591160889952e-18,5.19043683699158e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,0.911025155922012
"HSPG",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.17457280454137e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.954758396030865,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.44159214346528e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.05278214441294e-07,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.23735672047013e-17,5.43135891245294e-11,3.95591160889952e-18,2.4473398426105e-17,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.29788564700184e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.168497068024381,3.37569183076804e-09,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.20237510796545e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"IGF",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.9021772052104e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.1315207851887e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.91890497511127e-17,3.95591160889952e-18,8.39250746012644e-18,3.58613473079099e-15,3.04041218650116e-15,3.95591160889952e-18,7.23708376717742e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.95246314573701e-11,0.631478906935127,2.26170696377025e-14,0.0133656554817146,3.95591160889952e-18,3.95591160889952e-18,0.000427394154111447,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.56520707337055e-16,3.95591160889952e-18,7.34815018513992e-16,3.95591160889952e-18,3.95591160889952e-18,1.09835397137296e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.84943403594375e-12,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.01109588958762e-18,3.95591160889952e-18,1.53915356076565e-12,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.779306057610384,3.95591160889952e-18,3.95591160889952e-18,4.33123080260219e-18,3.95591160889952e-18,3.95591160889952e-18,0.0943774992074525,0.00468365608214886,0.00499443875853955,1.1315207851887e-17,8.82872899017332e-06,3.95591160889952e-18,4.50888000065235e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.41933584361518e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"IL1",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.71750274773695e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.23708376717742e-17,3.95591160889952e-18,3.95591160889952e-18,5.85460438279782e-18,1.74838327736385e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.46398542390809e-18,3.91382563375662e-12,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.60075532902844e-18,3.95591160889952e-18,3.28247404424413e-14,3.95591160889952e-18,8.91017949833904e-18,3.95591160889952e-18,5.0363722610573e-18,2.35085498565622e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.258691307462481,0.0506199458773201,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.39883004163557e-11
"JAM",7.10218821207328e-15,3.95591160889952e-18,6.63198319372062e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,9.35473964577657e-13,3.95591160889952e-18,3.95591160889952e-18,5.86681492545193e-14,2.20621507806548e-13,3.95591160889952e-18,3.95591160889952e-18,0.00246630570492196,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.77308612325635e-13,3.95591160889952e-18,3.95591160889952e-18,7.82683177155291e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.12309969006291e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,4.60075532902844e-18,3.95591160889952e-18,1.02915524625259e-15,3.95591160889952e-18,5.51265575167599e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.22014840438518e-12,6.93708709833088e-06,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.77311072810211e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.44460163315224e-18,3.95591160889952e-18,3.95591160889952e-18,1.50147237145386e-12,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.99979229256725e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"KIT",7.67117051473693e-18,3.95591160889952e-18,1.09826784591644e-17,3.95591160889952e-18,2.47183536657071e-08,3.95591160889952e-18,8.02383015321399e-11,3.95591160889952e-18,7.67117051473693e-18,8.91017949833904e-18,1.39377693273043e-12,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.15729879264021e-08,3.95591160889952e-18,3.95591160889952e-18,3.05980768973187e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.519130750188163,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.60075532902844e-18,NA,3.95591160889952e-18,1.31328151759545e-17,3.95591160889952e-18,3.12531743086211e-15,2.17457280454137e-17,3.95591160889952e-18,3.95591160889952e-18,6.26006626991627e-13,5.34915185365328e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,8.67845871048218e-05,4.20237510796545e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.6487943018047e-15,3.95591160889952e-18,3.95591160889952e-18,2.52066612236704e-12,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.77311072810211e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.51675919042255e-09,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"LAMININ",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.33123080260219e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.000676861224046455,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0510273911805304,3.95591160889952e-18,0.0281370377166605,3.95591160889952e-18,0.245871892324324,3.95591160889952e-18,0.115711034617419,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.20103554938643e-17,2.64786378540877e-16,3.01398372356897e-05,2.45952672877001e-12,3.95591160889952e-18,3.95591160889952e-18,3.69553119331553e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.56520707337055e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,0.38154470253934,3.95591160889952e-18,3.95591160889952e-18,0.000685419753520774,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.000946552006830195,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.20237510796545e-18,3.95591160889952e-18,5.19043683699158e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.56520707337055e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.43029640397951e-16,1.25381291008923e-14,2.30698224878537e-17,0.0482321146001766,9.55571068815907e-12,3.95591160889952e-18,0.000269578171298354,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.724517084027776,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"LIFR",2.47183536657071e-08,3.95591160889952e-18,4.50888000065235e-14,3.95591160889952e-18,5.51265575167599e-18,3.95591160889952e-18,6.02989686550988e-09,3.95591160889952e-18,5.19043683699158e-18,0.0105763130537246,6.67893697750306e-10,3.95591160889952e-18,3.95591160889952e-18,7.49169819997142e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.68416441749517e-09,3.95591160889952e-18,3.95591160889952e-18,9.85177821693811e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.17671297015075e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.02915524625259e-15,1.31328151759545e-17,3.95591160889952e-18,NA,3.95591160889952e-18,3.91890497511127e-17,5.19043683699158e-18,3.95591160889952e-18,4.07730530936212e-18,6.54158669157953e-08,0.0167863163910809,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.71177523301698e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,8.12929560995862e-17,3.95591160889952e-18,3.95591160889952e-18,2.8375510360124e-08,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.68109103390228e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.30383064161689e-09,3.95591160889952e-18,3.95591160889952e-18,4.20237510796545e-18,3.95591160889952e-18
"MPZ",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0115550355231428,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.215154427886323,3.95591160889952e-18,0.151144491157966,4.74166029806301e-18,0.0262240943064829,3.95591160889952e-18,0.696351788404892,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,1.15089193145036e-16,1.12075261221947e-05,4.50697427838351e-13,3.95591160889952e-18,3.95591160889952e-18,2.23037183927362e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.34815018513992e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.38154470253934,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,2.3280086253877e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.000444331778225808,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.4071449084651e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.14419365101563e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.92094064174088e-17,2.03252470204956e-14,7.89656448438139e-17,0.0671142791700121,1.46677016885541e-11,3.95591160889952e-18,6.79650623002383e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.375957836554836,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"NCAM",1.03462871215398e-17,3.95591160889952e-18,1.18365549303848e-15,3.95591160889952e-18,9.45934121085736e-18,3.95591160889952e-18,2.62532899043992e-09,3.95591160889952e-18,9.74631639820544e-18,1.71589226164853e-17,2.14000183496733e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.25014121508094e-06,3.95591160889952e-18,3.95591160889952e-18,0.00448630733863248,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.10206509316743,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,5.51265575167599e-18,3.12531743086211e-15,3.95591160889952e-18,3.91890497511127e-17,3.95591160889952e-18,NA,5.19043683699158e-18,3.95591160889952e-18,3.95591160889952e-18,2.83382799016508e-10,1.16576693677242e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.50225584653019e-06,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,8.12765503566198e-07,3.95591160889952e-18,3.95591160889952e-18,1.42022065047874e-09,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.75380712646258e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.74433437115413e-06,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"ncWNT",4.33123080260219e-18,3.95591160889952e-18,6.60252524033002e-18,3.95591160889952e-18,6.92330066388704e-13,3.95591160889952e-18,4.50888000065235e-14,3.95591160889952e-18,0.501461150611938,4.33123080260219e-18,1.21719180671223e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.86689058950531e-14,3.95591160889952e-18,3.95591160889952e-18,1.90233189785662e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.20237510796545e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.0253105121713107,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.17457280454137e-17,3.95591160889952e-18,5.19043683699158e-18,3.95591160889952e-18,5.19043683699158e-18,NA,3.95591160889952e-18,3.95591160889952e-18,1.44971866507516e-16,4.33123080260219e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,0.016944186261305,5.81997522702953e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.80346142353818e-16,4.60075532902844e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.714229574304667,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.88002264856028e-14,3.95591160889952e-18,1.09826784591644e-17,2.64786378540877e-16,3.95591160889952e-18
"NECTIN",3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.20237510796545e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.1562828978595e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.81199686798206e-07,3.95591160889952e-18,1.02505625945033e-08,4.07730530936212e-18,0.0215322019367309,3.95591160889952e-18,2.10400473267056e-06,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.82792188796591e-17,1.97889645678163e-14,0.334820305269771,1.59081283823739e-07,3.95591160889952e-18,3.95591160889952e-18,8.46488203193224e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.09835397137296e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.000685419753520774,3.95591160889952e-18,2.3280086253877e-05,3.95591160889952e-18,3.95591160889952e-18,NA,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.968459276503088,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.0333467812047e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.20621507806548e-13,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.6405603505616e-14,2.65103922106039e-10,2.30694650876696e-15,2.03837140766717e-09,2.34694257111584e-07,3.95591160889952e-18,0.648693436191101,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.17516544774097e-05,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18
"NEGR",4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,4.74166029806301e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,4.07730530936212e-18,1.02505625945033e-08,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.21856720323564e-13,4.20237510796545e-18,3.95591160889952e-18,3.95591160889952e-18,4.46398542390809e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.16576693677242e-17,3.95591160889952e-18,8.94560955776993e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,2.79894745912781e-14,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,NA,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,6.9611905367472e-09,3.95591160889952e-18,0.000545747429366519,6.21747363653032e-18,4.54640239489517e-16,3.95591160889952e-18,3.95591160889952e-18,2.11120885994692e-17,3.95591160889952e-18,3.95591160889952e-18,2.10400473267056e-06,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,0.105720401287726,3.95591160889952e-18,4.07730530936212e-18,2.47183536657071e-08,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.20237510796545e-18,3.95591160889952e-18,4.15558647672897e-17,1.98882733321385e-16,1.03462871215398e-17
"Netrin",6.15510428365837e-09,3.95591160889952e-18,0.128144757031376,3.95591160889952e-18,2.26170696377025e-14,3.95591160889952e-18,0.0774663702065603,3.95591160889952e-18,2.72456795287507e-16,5.29379933428281e-08,0.0148485025182023,4.07730530936212e-18,3.95591160889952e-18,1.69056784422049e-11,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.8479191600766e-14,3.95591160889952e-18,3.95591160889952e-18,9.7868882591484e-12,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.0333467812047e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,4.40635666035499e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.22014840438518e-12,6.26006626991627e-13,3.95591160889952e-18,6.54158669157953e-08,3.95591160889952e-18,2.83382799016508e-10,1.44971866507516e-16,3.95591160889952e-18,4.07730530936212e-18,NA,1.43898067317965e-15,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,1.1315207851887e-17,1.93184612806882e-17,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.19236457753446e-08,3.95591160889952e-18,3.95591160889952e-18,0.000545747429366519,4.07730530936212e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,7.7734256797095e-16,3.95591160889952e-18,3.95591160889952e-18,3.95591160889952e-18,6.34751871194282e-14,3.95591160889952e-18,5.19043683699158e-18,7.90454251125711e-18,3.95591160889952e-18
